ID,Name,Frequency [MHz],Status,Description
52192,SUCHAI2,437.23,active,Mode U - FSK 2k4 AX.100
52191,SUCHAI3,437.25,active,Mode U - FSK 2k4 AX.100
43804,Suomi 100,437.775,active,GMSK9k6 TLM
43099,Superview-1 03,2262.936,active,Mode S STRF
43614,SurfSat,437.275,active,FSK9k6
42730,SUSAT,436.775,active,TLM FSK
99466,SW1FT,401.025,active,Mode U - FM
39402,SWAMPSAT,437.385,active,Mode U AFSK9k6 AX.25
45115,SwampSat-2,145.875,active,Mode V GMSK9k6
45115,SwampSat-2,436.35,active,Mode U GMSK9k6
45115,SwampSat-2,2432,active,Mode S QPSK 3Mbps
45115,SwampSat-2,435.6,active,Mode U GMSK9k6
41607,SWAYAM,437.025,active,Mode U TLM 1k2 BFSK/CW
41607,SWAYAM,437.025,active,Beacon
44426,Swiatowid,435.5,active,Mode U GFSK9k6
44426,Swiatowid,145.85,inactive,Mode U/V FM
44426,Swiatowid,2435,inactive,Mode S GFSK
44426,Swiatowid,435.5,active,Mode U AFSK1k2
35932,SWISSCUBE,437.505,active,CW Beacon
35932,SWISSCUBE,437.505,active,FSK 1k2 Beacon
35932,SWISSCUBE,437.5007,active,PE0SAT - CW Beacon
35932,SWISSCUBE,437.5,active,PE0SAT - 1k2 BPSK AFSK Tones
48256,Taijing 2-01,401.6498,active,Downlink
53368,Taijing-1 01 or 02,401.25,active,Mode U - BPSK4k8
99284,TAKA,145.825,inactive,Mode V APRS
99284,TAKA,437.375,active,Mode U CW TLM
99284,TAKA,437.375,active,Mode U GMSK4k8 AX.25 TLM
41931,TANCREDO-1,437.2,active,1k2 PCM-FSK TLM
41931,TANCREDO-1,437.29,active,CW TLM
41898,Tansat,2218.306,active,Mode S
43597,Tanusha-3,437.05,active,FM VOICE
43597,Tanusha-3,437.05,active,FSK Telemetry
43597,Tanusha-3,437.05,active,1k2 UHF TLM
43598,Tanusha-4,437.05,active,FM VOICE
43598,Tanusha-4,437.05,active,FSK Telemetry
99434,TARGIT,437.285,active,Mode U - FSK9k6
99487,TartanArtibeus-1,401.82,active,Mode U - FSK9k6
44530,Taurus-1,435.84,active,Mode U BPSK9k6 TLM
44530,Taurus-1,436.76,active,Mode V/U FM 67.0 PL
47926,TAUSAT-1,436.4,active,Mode U - BPSK9k6 AX.25
55073,TAUSAT-2,436.4,active,Mode U - BPSK9k6 TLM AX.25
44356,TBEX-A,437.485,active,MODE U GMSK9k6 AX.25
44356,TBEX-A,150.012,active,MODE V Payload
44356,TBEX-A,400.032,active,MODE U Payload
44359,TBEX-B,437.535,active,MODE U GMSK9k6 AX.25
44359,TBEX-B,149.988,active,MODE V Payload
44359,TBEX-B,399.968,active,MODE U Payload
44359,TBEX-B,437.485,active,Mode U GMSK9k6 AX.25
99344,Team Miles,2295.74,active,Mode S downlink
42829,TECHNOSAT,435.95,active,TLM GMSK
42829,TECHNOSAT,435.95,active,CW Beacon
25397,TECHSAT 1B,435.225,active,"Mode V/U APRS,BBS 9K6 FSK"
25397,TECHSAT 1B,435.225,active,Mode V/U APRS 9K6 FSK
25397,TECHSAT 1B,435.225,active,Mode V/U BBS 9k6 FSK
25397,TECHSAT 1B,435.225,active,Mode L/U 9K6 FSK
25397,TECHSAT 1B,435.225,active,Mode L/U 9K6 FSK
25397,TECHSAT 1B,435.225,active,Mode L/U 9K6 FSK
25397,TECHSAT 1B,435.325,active,Telemetry
49396,TeikyoSat-4,437.45,active,Mode U - CW Beacon
49396,TeikyoSat-4,437.45,active,Mode U - AFSK1k2
49396,TeikyoSat-4,437.45,active,Mode U - GMSK9k6
49396,TeikyoSat-4,437.45,active,Mode U - SSTV
49396,TeikyoSat-4,5831,active,Mode S - FSK115k2
41169,TeLEOS-1,148.6875,active,Mode V TLM
43677,Ten-Koh,437.39,active,Telemetry GMSK9k6 AX.25
43677,Ten-Koh,437.3885,invalid,CW drifted beacon
43677,Ten-Koh,437.51,active,WSJT
43677,Ten-Koh,437.3915,invalid,CW drifted beacon
43677,Ten-Koh,437.39,active,CW Beacon
48951,Tenzing,400.502045,active,Mode U
48951,Tenzing,400.5,active,Mode U - FM
99310,Test Satellite,435.24,active,Test Transmitter
99311,Test Satellite 1,435.24,active,Test Transmitter
99300,Test Satellite 10,435.24,active,Test Transmitter
99301,Test Satellite 11,435.24,active,Test Transmitter
99302,Test Satellite 12,435.24,active,Test Transmitter
99303,Test Satellite 13,435.24,active,Test Transmitter
99304,Test Satellite 14,435.24,active,Test Transmitter
99305,Test Satellite 15,435.24,active,Test Transmitter
99306,Test Satellite 16,435.24,active,Test Transmitter
99307,Test Satellite 17,435.24,active,Test Transmitter
99308,Test Satellite 18,435.24,active,Test Transmitter
99309,Test Satellite 19,435.24,active,Test Transmitter
99312,Test Satellite 2,435.24,active,Test Transmitter
99313,Test Satellite 3,435.24,active,Test Transmitter
99314,Test Satellite 4,435.24,active,Test Transmitter
99315,Test Satellite 5,435.24,active,Test Transmitter
99316,Test Satellite 6,435.24,active,Test Transmitter
99317,Test Satellite 7,435.24,active,Test Transmitter
99318,Test Satellite 8,435.24,active,Test Transmitter
99319,Test Satellite 9,435.24,active,Test Transmitter
51013,Tevel-1,436.4,active,Mode U - BPSK9k6 G3RUH
51013,Tevel-1,436.4,active,Modu V/U - FM Transponder
51069,Tevel-2,436.4,active,Mode U - BPSK9k6 G3RUH
51069,Tevel-2,436.4,active,Modu V/U - FM Transponder
50988,Tevel-3,436.4,active,Mode U - BPSK9k6 G3RUH
50988,Tevel-3,436.4,active,Modu V/U - FM Transponder
51063,Tevel-4,436.4,active,Mode U - BPSK9k6 G3RUH
51063,Tevel-4,436.4,active,Modu V/U - FM Transponder
50998,Tevel-5,436.4,active,Mode U - BPSK9k6 G3RUH
50998,Tevel-5,436.4,active,Modu V/U - FM Transponder
50999,Tevel-6,436.4,active,Mode U - BPSK9k6 G3RUH
50999,Tevel-6,436.4,active,Modu V/U - FM Transponder
51062,Tevel-7,436.4,active,Mode U - BPSK9k6 G3RUH
51062,Tevel-7,436.4,active,Modu V/U - FM Transponder
50989,Tevel-8,436.4,active,Mode U - BPSK9k6 G3RUH
50989,Tevel-8,436.4,active,Modu V/U - FM Transponder
None,THEOS-1,8080 - 8200,inactive,Earth Observation Image Data (PAN/MS)
None,THEOS-2 Main,8150,active,Earth Observation Image Data (PAN/MS)
None,THEOS-2 Small,8200,inactive,Earth Observation RGB Image data
54363,Thybolt-1,436.175,active,Data and telemetry
54363,Thybolt-1,435.36,active,Beacon
54364,Thybolt-2,435.36,active,Beacon
54364,Thybolt-2,436.175,active,Data and telemetry
43714,Tianping 1B,2273.528,active,Telemetry
44313,Tianqi 3,400.575,active,Mode U - IOT
45941,Tianqi-10,400.1,active,Mode U
46904,Tianqi-11,400.876,active,Telemetry
44841,Tianqi-4B,401.612,active,Mode U - Downlink
46810,TIANQI-6,400.5,active,Downlink
48252,Tianqi-9,401.35,active,Mode U
40928,TIANWANG 1A,435.645,active,Mode U GMSK4k8 Camera
40928,TIANWANG 1A,435.645,active,Mode U GMSK9k6
40927,TIANWANG 1B,435.645,active,Mode U GMSK9k6
40927,TIANWANG 1B,437.645,active,Mode U GMSK4k8 AIS
40926,TIANWANG 1C,435.645,active,Mode U GMSK9k6
40926,TIANWANG 1C,435.645,active,Mode U GMSK4k8 ADS-B
44315,Tianxiang-1,401.8,active,Downlink
44840,Tianyi-16,401.8,active,Downlink
44843,Tianyi-17,464.354,active,UHF Unknown
40043,TIGRISAT,435,active,9k6 FSK TLM
40043,TIGRISAT,435.001,invalid,PE0SAT - 9k6 FSK TLM
4256,TIMATION-II,137.383,active,carrier wave
1430,TIROS-10,136.232,active,Mode V
1430,TIROS-10,235,active,TV
1430,TIROS-10,136.92,active,50mW BCN
11060,TIROS-N,137.77,active,Mode V
11060,TIROS-N,137.5,active,APT
36799,TISAT 1,437.305,active,CW TLM 19wpm
99228,TJREVERB,145.825,active,Mode V APRS
99228,TJREVERB,144.39,active,Mode V
99257,Tomorrow-R1,400.5,active,TT&C downlink
99258,Tomorrow-R2,400.5,active,TT&C downlink
39400,TRAILBLAZER,437.425,inactive,Telem
965,TRANSIT 5B-5,136.6585,active,Upper side band (drifting)
965,TRANSIT 5B-5,136.65,active,TLM
965,TRANSIT 5B-5,324,active,324 MHz beacon
965,TRANSIT 5B-5,162,active,162 MHz beacon
965,TRANSIT 5B-5,149.988,active,150 MHz beacon
46280,TRISAT,435.6125,active,Telemetry
53108,TRISAT-R,435.6125,active,Mode U -  GFSK 1kbps TLM
39427,TRITON-1,145.818,active,Mode 1200bps RC-BPSK CW
39427,TRITON-1,145.815,active,Primary TLM - CW
39427,TRITON-1,145.815,active,Primary TLM - AFSK1k2
39427,TRITON-1,145.86,active,Secondary TLM - CW
39427,TRITON-1,145.86,active,Secondary TLM - AFSK1k2
39427,TRITON-1,2408,invalid,TLM S
99404,TRSI-2,437.075,active,Mode U TLM
99404,TRSI-2,437.075,active,Mode U TLM BPSK
99403,TRSI-3,437.075,active,Mode U TLM
99821,TRSI-Sat,437.075,active,Mode U MFSK
99821,TRSI-Sat,437.075,active,Mode U MFSK - BPSK1k2
99821,TRSI-Sat,437.057,active,Mode U Backup Beacon
99378,Tsiolkovsky-Ryazan 1,437.025,active,Mode U Payload 1K2 RS9S
99378,Tsiolkovsky-Ryazan 1,437.05,active,Mode U TLM 1K2
99379,Tsiolkovsky-Ryazan 2,437.0125,active,Mode U Payload 1K2 RS12S
99379,Tsiolkovsky-Ryazan 2,437.05,active,Mode U TLM 1K2
47927,Tsuru,145.825,active,Mode U - AFSK1k2 APRS
47927,Tsuru,437.375,active,Mode U - FSK4k8 AX25 G3RUH
47927,Tsuru,437.375,active,Mode U - CW Beacon
46312,TTU100,435.45,active,Telemetry (50 ms unit length morse)
46312,TTU100,435.45,active,Telemetry
44401,TTU101,435.45,active,Mode U GMSK9k6 AX.25 TLM
44401,TTU101,435.45,active,Mode U GFSK9k6 AX.25 TLM
44401,TTU101,10460,active,Mode Ku OQPSK 20mbps
44401,TTU101,435.5,invalid,Mode U Beacon
48900,TUBIN,435.95,active,Mode U - GMSK4k8 TLM (Mobitex)
48900,TUBIN,435.95,active,Mode U - GMSK9k6 TLM (Mobitex)
48900,TUBIN,2262,active,S-band telemetry
48900,TUBIN,2266,active,S-band telemetry
53464,TUMnanoSAT,436.68,active,Mode U - GMSK9k6 AX.25 TLM
39152,TURKSAT-3U,437.225,active,437.225 CW
48606,Tyvak 0130,400.765,active,Possible Downlink
48606,Tyvak 0130,400.7805,active,Downlink
48606,Tyvak 0130,2201.7,active,S-band telemetry
43467,UBAKUSAT,437.225,active,TLM CW
43467,UBAKUSAT,437.325,active,TLM FSK9K6
43467,UBAKUSAT,435.2,active,Linear Transponder
42765,UCLSAT,435.975,active,TLM 9k6 FSK
44330,Uguisu,437.375,active,UHF GMSK4k8
44330,Uguisu,437.375,active,UHF CW TLM
43589,UiTMSat-1,437.375,active,CW BEACON
43589,UiTMSat-1,145.825,active,APRS digipeater
40074,UKUBE-1,145.84,active,CW TLM beacon callsign UKUBE-1
40074,UKUBE-1,145.84,active,BPSK TLM 1k2 callsign UKUBE-1
40074,UKUBE-1,145.8438,active,CW Beacon (drifted)
40074,UKUBE-1,145.8442,active,CW TLM beacon (current)
40074,UKUBE-1,145.93,active,Inverting linear transponder
40074,UKUBE-1,145.915,active,FUNcube-2 telemetry (drifted)
48906,Umbra 01,2254,active,S-band TT&C
48906,Umbra 01,8150,active,X-band Downlink
48906,Umbra 01,9600,active,X-band SAR
50986,Umbra 02,8150,active,X-band downlink
50986,Umbra 02,2254,active,S-band TT&C
50986,Umbra 02,9600,active,X-band SAR
52753,Umbra 03,2254,active,S-band TT&C
52753,Umbra 03,8150,active,X-band Downlink
52753,Umbra 03,9600,active,X-band SAR
99272,Umbra 04,2254,active,S-band TT&C
99272,Umbra 04,8150,active,X-band Downlink
99272,Umbra 04,9600,active,X-band SAR
99273,Umbra 05,2254,active,S-band TT&C
99273,Umbra 05,8150,active,X-band Downlink
99273,Umbra 05,9600,active,X-band SAR
39092,UNIBRITE,2234.4,active,Mode U - Telemetry
99485,Unicorn-1,401.82,active,Mode U - FSK9k6 AX.25
99486,Unicorn-2A,401.82,active,Mode U - GFSK9k6
51032,UNICORN-2D,401.82,active,Mode U - FSK9k6
40012,UNISAT-6,437.4215,active,9k6 FSK TLM
47945,UNISAT-7,437.425,active,TLM
99782,Unknown,436.6,active,Unknown
99386,Unknown  Satellite from Transporter 5,401.05,active,Mode U - Unknown Signal
99719,Unknown Sat,435.805,active,Mode U - FM
44886,Unknown Satellite - 19093H,401.95176,active,Mode U
44889,Unknown Satellite - 19093L,401.355107,active,Mode U
45940,Unknown Satellite - 20051B,401.350301,active,Mode U
46837,Unknown Satellite - 20079L,401.850516,active,Mode U
49815,Unknown Satellite - 21117D,401.688256,active,Mode U
51830,Unknown Satellite - 22019G,401.01,active,Mode U
43834,Unknown Satellite 18102D,400.162,active,Mode U - FSK
49812,Unknown Satellite 21117A,401.900656,active,Mode U
42723,UNSW-ECO,436.53,inactive,UHF TLM GMSK4k8
42723,UNSW-ECO,2400.5,inactive,S-Band downlink
14781,UOSAT 2,145.825,active,1k2 AFSK TLM
14781,UOSAT 2,435.025,inactive,1k2 AFSK Payload
14781,UOSAT 2,435.025,inactive,4k8 PSK Payload
14781,UOSAT 2,2401.5,inactive,FM Beacon
46276,UPMSat 2,437.405,active,TLM
46276,UPMSat 2,437.405,active,PE0SAT - 1k2 BPSK AFSK Tones
42716,UPSAT,435.765,active,TLM 9k6 FSK
42716,UPSAT,435.769,active,KB9JHU TLM 9k6 FSK
42716,UPSAT,435.785,active,Temp survey
99352,URESAT-1,436.888,active,V/U FM voice repeater
99352,URESAT-1,436.888,active,CW beacon
42776,URSA MAIOR,435.95,active,TLM 9k6 FSK
53376,UTMN,435.67,active,Mode U - GMSK 2k4 (USP FEC) TLM
53376,UTMN,10485,active,Mode X - DVB-S2
47438,UVSQ-SAT,437.02,active,Mode U - BPSK9k6 GR3UH AX.25
47438,UVSQ-SAT,437.02,inactive,Mode U - BPSK1k2 GR3UH AX.25
47438,UVSQ-SAT,437.02,active,Mode V/U - FM Transceiver
39446,UWE-3,437.384,active,PE0SAT - 9k6 FSK TLM
39446,UWE-3,437.385,active,9k6 FSK TLM
39446,UWE-3,436.395,active,Transmitter
43880,UWE-4,437.385,inactive,FSK9k6 AX.25 TLM - 16K0F2D
43880,UWE-4,435.6,active,Mode U - FSK 9600 AX.25
44392,VDNH-80,436.5,active,Mode U Mobitex 4k8
52777,Veery-FS1,1622.6125,active,Iridium Center
52777,Veery-FS1,137.95,active,Mode V TLM
40057,VELOX 1,145.98,active,CW Beacon
41171,VELOX 2,145.93,active,Mode 1200bps BPSK CW
39438,VELOX-PII,145.98,active,Mode 1200bps BPSK CW
39407,VERMONT LUNAR,437.305,inactive,9k6 FSK TLM
43781,VESTA-1,2234.5,active,S-band Downlink
43781,VESTA-1,157.144,active,VHF Downlink 1
43781,VESTA-1,161.762,active,VHF Downlink 2
99254,Vigoride-5,8212.5,active,X-band Downlink
99254,Vigoride-5,9950,active,X-band SSPD Downlink
99254,Vigoride-5,9884,active,X-band MAPLE Downlink
99254,Vigoride-5,400.5,active,UHF Beacon
99930,VisionCube,435.425,inactive,GMSK9k6 AX.25 TLM
99930,VisionCube,435.975,inactive,GMSK9k6 AX.25 TLM
99930,VisionCube,437.425,active,GMSK9k6 AX.25 TLM
53386,VIZARD,437.8,active,Mode U - GMSK 2k4 (USP FEC) TLM
99750,VR3X-A,915.6,active,Mode U - CW
99750,VR3X-A,915.6,active,Mode U - LoRa
99750,VR3X-A,2290,active,Mode S
99751,VR3X-B,915.6,active,Mode U - CW
99751,VR3X-B,915.6,active,Mode U - LoRa
99751,VR3X-B,2290,active,Mode S
99752,VR3X-C,915.6,active,Mode U - CW
99752,VR3X-C,915.6,active,Mode U - LoRa
99752,VR3X-C,2290,active,Mode S
42790,VZLUSAT-1,437.24,active,TLM AFSK GOM1X 4k8
42790,VZLUSAT-1,437.24,active,TLM CW
51085,VZLUSAT-2,437.325,active,Mode U - GMSK4k8
51085,VZLUSAT-2,437.325,inactive,Mode U - GMSK1k2
51085,VZLUSAT-2,437.325,inactive,Mode U - GMSK9k6
51085,VZLUSAT-2,2425,inactive,Mode S
47924,WARP-01,437.05,invalid,Mode U - CW Beacon
47924,WARP-01,437.425,inactive,Mode U - FSK1k2 AX.25
47924,WARP-01,437.425,active,Mode U - CW Beacon
47924,WARP-01,437.425,inactive,Mode U - GFSK
99324,WASEDA-SAT-ZERO,437.2,active,Mode U - AFSK1k2 - AX.25
99324,WASEDA-SAT-ZERO,437.2,active,Mode U - CW
41933,WASEDA-SAT3,437.29,inactive,CW Beacon
41933,WASEDA-SAT3,437.29,inactive,FSK1k2 TLM
47941,WildTrackCube-SIMBA,435.31,active,Mode U - GMSK1k2
47941,WildTrackCube-SIMBA,435.41,inactive,Mode U - GMSK9k6
99491,WISeSAT-1,401.7,active,Mode U - LoRa
99491,WISeSAT-1,401.7,active,Mode U - GFSK9k6
99492,WISeSAT-2,401.7,active,Mode U - LoRa
99492,WISeSAT-2,401.7,active,Mode U - GFSK9k6
42835,WNISAT 1R,401.8,active,Downlink
39435,WREN,437.405,active,Mode U SSTV
42707,X-CUBESAT,437.02,inactive,TLM GMSK
42707,X-CUBESAT,437.02,active,TLM AFSK
42707,X-CUBESAT,437.018,active,TLM AFSK (drifting)
44519,XAIOXIANG-1 07,401.8,active,Downlink
43155,Xiaoxiang-2,2403,active,S-Band Downlink
43155,Xiaoxiang-2,435.35,active,9600 FSK AX.100 Mode 5
44488,Xingshidai 5,401.65,active,Downlink
44488,Xingshidai 5,401.521,active,Possibly Downlink
45602,Xingyun-2 01,1521.5,active,Mode L - IOT
45602,Xingyun-2 01,272.5,active,Mode U center
43835,Xinjiang Jiaotong-0,401.800677,active,Mode - U
36122,XIWANG-1,435.791,active,CW Beacon
36122,XIWANG-1,435.675,active,Mode V/U FM
36122,XIWANG-1,435.715,inactive,Mode V/U Linear
36122,XIWANG-1,435.675,inactive,Mode V/U BBS AFSK
40903,XW-2A,145.665,active,Linear Transponder
40903,XW-2A,145.66,active,CW TLM 22wpm
40903,XW-2A,145.66008,active,PE0SAT - CW Beacon
40903,XW-2A,145.66045,active,CW TLM 22wpm (current)
40903,XW-2A,145.64,active,9k6 GMSK TLM
40911,XW-2B,145.73,active,Linear Transponder
40911,XW-2B,145.705,active,9k6 GMSK TLM
40911,XW-2B,145.725,active,CW TLM 22wpm
40906,XW-2C,145.795,active,Linear Transponder
40906,XW-2C,145.77,active,19k2 GMSK TLM
40906,XW-2C,145.79,active,CW TLM 22wpm
40906,XW-2C,145.790315,active,CW TLM 22wpm (current)
40907,XW-2D,145.86,active,Linear Transponder
40907,XW-2D,145.855,active,CW TLM 22wpm
40907,XW-2D,145.865,inactive,Spurious transmission
40907,XW-2D,145.835,active,9k6 GMSK TLM
40909,XW-2E,145.915,active,Linear Transponder
40909,XW-2E,145.89,active,9k6 GMSK TLM
40909,XW-2E,145.91,active,CW TLM 22wpm
40910,XW-2F,145.98,active,Linear Transponder
40910,XW-2F,145.955,active,9k6 GMSK TLM
40910,XW-2F,145.975,active,CW TLM 22wpm
50466,XW-3,435.575,active,Mode U - Telemetry
50466,XW-3,435.725,active,Mode U - GMSK4k8 AX.25 Telemetry
50466,XW-3,435.165,active,Mode V/U - Transponder
50466,XW-3,435.18,active,Mode U Audio
48911,YAM-2,400.1,active,Service Link
48915,YAM-3,400.1,active,Service Link
48915,YAM-3,401.017,active,UTX2
48915,YAM-3,400.875,active,UTX1
48915,YAM-3,401.085,active,UTX3
48915,YAM-3,401.5,active,UHF Unknown
99278,YAM-5,400.1,active,Service Link
34839,Yaogan 6,2296.6,active,S-Band DBPSK
34839,Yaogan 6,2296.6,active,S-Band 9k6 DBPSK Carrier Experimental
46490,YARILO-1,435.35,active,Telemetry
46491,YARILO-2,435.55,active,Telemetry
37388,YOUTHSAT,149.995,active,Mode V LM
37388,YOUTHSAT,2254.345,active,Mode S TLM
37388,YOUTHSAT,400,active,UHF Unknown
32953,YUBILEINY,435.3157,active,PE0SAT - CW Beacon
32953,YUBILEINY,435.215,active,Telemetry Beacon 1 Beacon
32953,YUBILEINY,435.315,active,Telemetry Beacon 2 Beacon
32953,YUBILEINY,435.353,active,435.353
47439,YUSAT-1,436.25,active,Mode U - 9k6 GMSK AX25 Beacon
47439,YUSAT-1,436.25,active,Mode V/U APRS
99377,YuZGU-55 10,437.05,active,Mode U TLM 1K2 RS4S
99377,YuZGU-55 10,437.087,active,Mode U TLM Payload RS4S
99377,YuZGU-55 10,437.087,active,Mode U Payload SSTV
99371,YuZGU-55 11,437.05,active,Mode U TLM 1K2 RS5S
99371,YuZGU-55 11,437.1125,active,Mode U TLM Payload RS5S
99371,YuZGU-55 11,437.113,active,Mode U Payload SSTV
99370,YuZGU-55 12,437.05,active,Mode U TLM 1K2 RS6S
99370,YuZGU-55 12,437,active,Mode U Payload RS6S
99370,YuZGU-55 12,437,active,Mode U Payload SSTV
99372,YuZGU-55 5,437.05,active,Mode U Payload RS10S FM
99372,YuZGU-55 5,437.05,active,Mode U Payload RS10S 2K4
99372,YuZGU-55 5,437.05,active,Mode U Payload RS10S 4K8
99372,YuZGU-55 5,437.05,active,Mode U TLM RS10S
99372,YuZGU-55 5,437.05,active,Mode U Payload RS10S 1K2
99372,YuZGU-55 5,437.05,inactive,Mode U Payload RS10S SSTV
99376,YuZGU-55 6,437.05,active,Mode U TLM 1K2 RS11S
99376,YuZGU-55 6,437.062,inactive,Mode U Payload 1K2 RS11S
99375,YuZGU-55 7,437.05,active,Mode U TLM 1K2 RS1S
99375,YuZGU-55 7,437.075,active,Mode U Payload 1K2 RS1S
99375,YuZGU-55 7,437.075,active,Mode U Blank Carrier
99374,YuZGU-55 8,437.05,active,Mode U TLM 1K2 RS2S
99374,YuZGU-55 8,437.082,inactive,Mode U Payload 1K2 RS2S
99373,YuZGU-55 9,437.05,active,Mode U TLM 1K2 RS3S
99373,YuZGU-55 9,437.1,active,Mode U Payload 1K2 RS3S
49399,Z-Sat,145.875,active,Mode V - CW Beacon
49399,Z-Sat,145.875,active,Mode U/V - BBS
42713,ZA-AEROSAT,437.2,inactive,Mode U - GMSK9k6 TLM
39417,ZACUBE-1,437.356,active,FSK1k2 TLM
39417,ZACUBE-1,437.356,active,FSK9K6 TLM
39417,ZACUBE-1,14.099,active,14.099 MHz CW Beacon
43907,ZACUBE-2,2405,inactive,GMSK9k6 2 Mbps QPSK - PAYLOAD
43907,ZACUBE-2,14.099,inactive,BEACON
43907,ZACUBE-2,437.345,inactive,GMSK9k6 G3RUH AX.25 TLM
43907,ZACUBE-2,401.075,active,ITU transmitter frequency in this band probably only over GS in South Africa
43907,ZACUBE-2,8212.5,active,Mode X
43907,ZACUBE-2,401.075,active,Mode U TLM 401.075
43907,ZACUBE-2,2245,invalid,Mode S
99255,Zeus-1,401.5,active,UHF Downlink
43156,ZHOU ENLAI,437.35,active,BPSK 9k6 TLM
43156,ZHOU ENLAI,436.95,active,FM VOICE
43156,ZHOU ENLAI,437.65,inactive,BPSK 9k6 TLM drifted (PA0DLO)
43156,ZHOU ENLAI,437.644,active,BPSK 9k6 TLM drifted (based on PA0DLO)
43439,ZHUHAI-1 OHS-01,401.48,active,Downlink
43439,ZHUHAI-1 OHS-01,2201.75,active,TT&C
43441,ZHUHAI-1 OHS-02,401.56,active,Downlink
43441,ZHUHAI-1 OHS-02,2253.5,active,Telemetry
43443,ZHUHAI-1 OHS-04,2248.75,active,Telemetry
43443,ZHUHAI-1 OHS-04,401.52,active,Downlink
42761,ZHUHAI-1 OVS-01,145.855,active,CW Beacon
42761,ZHUHAI-1 OVS-01,145.86,active,Linear Transponder
42761,ZHUHAI-1 OVS-01,145.836,active,Mode U GMSK4k8
43440,ZHUHAI-1 OVS-02,401.44,active,Downlink
43440,ZHUHAI-1 OVS-02,2207.25,active,Telemetry
42759,ZHUHAI-1 OVS-1B,145.91,active,CW Beacon
42759,ZHUHAI-1 OVS-1B,145.915,active,Linear Transponder
42759,ZHUHAI-1 OVS-1B,145.893,invalid,4K8 FSK
42759,ZHUHAI-1 OVS-1B,145.893,active,Mode U GMSK4k8 - TLM
99286,ZIMSAT-1,145.825,inactive,Mode V APRS
99286,ZIMSAT-1,437.375,active,Mode U CW TLM
99286,ZIMSAT-1,437.375,active,Mode U GMSK AX.25 TLM
